10 91.1
1627501 66.0
3254992 64.2
4882483 62.7
6509974 60.9
8137465 59.2
9764956 56.1
11392447 53.5
13019938 51.6
14647429 50.2
16274920 49.3
17902411 48.7
19529902 48.2
21157393 47.6
22784884 47.2
24412375 47.1
26039866 47.1
27667357 47.1
29294848 47.0
30922339 47.0
32549830 47.0
34177321 46.8
35804812 46.7
37432303 46.4
39059794 46.3
40687285 45.6
42314776 45.4
43942267 44.6
45569758 43.8
47197249 42.9
48824740 42.4
50452231 41.2
52079722 41.2
53707213 41.2
55334704 41.2
56962195 41.2
58589686 40.8
60217177 40.8
61844668 40.8
63472159 40.8
65099650 40.8
66727141 40.8
68354632 40.8
69982123 40.8
71609614 40.8
73237105 40.8
74864596 40.8
76492087 40.8
78119578 40.8
79747069 40.7
81374560 40.7
83002051 40.7
