10 90.3
1627501 65.8
3254992 64.5
4882483 63.0
6509974 61.5
8137465 59.8
9764956 58.1
11392447 56.0
13019938 54.1
14647429 51.5
16274920 50.7
17902411 50.1
19529902 49.7
21157393 49.1
22784884 48.4
24412375 47.3
26039866 46.5
27667357 46.1
29294848 45.8
30922339 45.3
32549830 45.0
34177321 44.9
35804812 44.8
37432303 44.6
39059794 43.8
40687285 42.8
42314776 42.0
43942267 41.8
45569758 41.7
47197249 41.5
48824740 41.3
50452231 41.2
52079722 41.1
53707213 41.0
55334704 40.8
56962195 40.8
58589686 40.8
60217177 40.8
61844668 40.8
63472159 40.8
65099650 40.8
66727141 40.8
68354632 40.8
69982123 40.8
71609614 40.8
73237105 40.8
74864596 40.8
76492087 40.8
78119578 40.8
79747069 40.8
81374560 40.7
83002051 40.7
