10 91.6
1627501 66.6
3254992 64.9
4882483 62.9
6509974 60.4
8137465 56.6
9764956 54.2
11392447 51.7
13019938 49.8
14647429 48.3
16274920 47.7
17902411 47.5
19529902 47.4
21157393 47.4
22784884 47.3
24412375 47.1
26039866 47.1
27667357 47.0
29294848 46.8
30922339 46.2
32549830 45.5
34177321 44.8
35804812 44.3
37432303 43.6
39059794 42.9
40687285 42.3
42314776 42.0
43942267 41.8
45569758 41.6
47197249 41.3
48824740 40.9
50452231 40.8
52079722 40.8
53707213 40.8
55334704 40.8
56962195 40.8
58589686 40.8
60217177 40.8
61844668 40.8
63472159 40.8
65099650 40.8
66727141 40.8
68354632 40.8
69982123 40.8
71609614 40.8
73237105 40.8
74864596 40.7
76492087 40.7
78119578 40.7
79747069 40.7
81374560 40.7
83002051 40.7
