10 91.6
1627501 66.4
3254992 64.7
4882483 62.5
6509974 60.5
8137465 56.7
9764956 54.0
11392447 51.8
13019938 49.7
14647429 48.4
16274920 47.7
17902411 47.4
19529902 47.2
21157393 47.2
22784884 47.2
24412375 47.1
26039866 46.9
27667357 46.9
29294848 46.8
30922339 46.6
32549830 46.1
34177321 45.4
35804812 44.7
37432303 44.3
39059794 43.7
40687285 43.0
42314776 42.4
43942267 42.0
45569758 41.9
47197249 41.6
48824740 41.4
50452231 40.8
52079722 40.8
53707213 40.8
55334704 40.8
56962195 40.8
58589686 40.8
60217177 40.8
61844668 40.8
63472159 40.8
65099650 40.8
66727141 40.8
68354632 40.8
69982123 40.8
71609614 40.8
73237105 40.8
74864596 40.8
76492087 40.8
78119578 40.7
79747069 40.7
81374560 40.7
83002051 40.7
