10 91.6
1627501 66.2
3254992 64.4
4882483 62.4
6509974 60.7
8137465 57.6
9764956 54.5
11392447 52.7
13019938 50.5
14647429 49.1
16274920 48.3
17902411 47.6
19529902 47.3
21157393 47.2
22784884 47.2
24412375 47.1
26039866 47.1
27667357 47.0
29294848 46.9
30922339 46.8
32549830 46.7
34177321 46.5
35804812 46.2
37432303 45.6
39059794 45.0
40687285 44.5
42314776 44.0
43942267 43.1
45569758 42.3
47197249 41.5
48824740 41.1
50452231 40.8
52079722 40.8
53707213 40.8
55334704 40.8
56962195 40.8
58589686 40.8
60217177 40.8
61844668 40.8
63472159 40.8
65099650 40.8
66727141 40.8
68354632 40.8
69982123 40.8
71609614 40.8
73237105 40.7
74864596 40.7
76492087 40.7
78119578 40.7
79747069 40.7
81374560 40.7
83002051 40.7
