10 88.6
1627501 66.1
3254992 64.7
4882483 63.3
6509974 62.0
8137465 60.2
9764956 59.2
11392447 58.0
13019938 57.0
14647429 56.0
16274920 53.4
17902411 52.0
19529902 50.9
21157393 49.0
22784884 48.0
24412375 47.6
26039866 46.8
27667357 45.1
29294848 43.1
30922339 41.9
32549830 41.8
34177321 41.7
35804812 41.6
37432303 41.1
39059794 41.0
40687285 41.0
42314776 41.0
43942267 41.0
45569758 40.9
47197249 40.9
48824740 40.9
50452231 40.8
52079722 40.8
53707213 40.8
55334704 40.8
56962195 40.8
58589686 40.8
60217177 40.8
61844668 40.8
63472159 40.8
65099650 40.8
66727141 40.8
68354632 40.8
69982123 40.8
71609614 40.8
73237105 40.8
74864596 40.8
76492087 40.8
78119578 40.7
79747069 40.7
81374560 40.7
83002051 40.7
