10 88.6
1627501 66.1
3254992 64.7
4882483 63.3
6509974 61.9
8137465 60.2
9764956 58.9
11392447 57.7
13019938 56.5
14647429 54.6
16274920 52.7
17902411 51.7
19529902 50.3
21157393 48.8
22784884 47.6
24412375 47.1
26039866 46.8
27667357 46.2
29294848 44.3
30922339 42.1
32549830 42.0
34177321 41.7
35804812 41.7
37432303 41.6
39059794 41.3
40687285 41.0
42314776 41.0
43942267 40.9
45569758 40.9
47197249 40.9
48824740 40.9
50452231 40.8
52079722 40.8
53707213 40.8
55334704 40.8
56962195 40.8
58589686 40.8
60217177 40.8
61844668 40.8
63472159 40.8
65099650 40.8
66727141 40.8
68354632 40.8
69982123 40.8
71609614 40.8
73237105 40.8
74864596 40.8
76492087 40.8
78119578 40.8
79747069 40.7
81374560 40.7
83002051 40.7
