10 91.6
1627501 66.1
3254992 64.3
4882483 62.4
6509974 60.7
8137465 58.1
9764956 54.9
11392447 52.9
13019938 50.9
14647429 49.4
16274920 48.7
17902411 48.0
19529902 47.4
21157393 47.3
22784884 47.2
24412375 47.1
26039866 47.1
27667357 47.0
29294848 46.9
30922339 46.8
32549830 46.8
34177321 46.7
35804812 46.5
37432303 46.4
39059794 45.8
40687285 45.1
42314776 44.0
43942267 43.5
45569758 42.9
47197249 42.3
48824740 41.7
50452231 41.1
52079722 40.9
53707213 40.8
55334704 40.8
56962195 40.8
58589686 40.8
60217177 40.8
61844668 40.8
63472159 40.8
65099650 40.8
66727141 40.8
68354632 40.8
69982123 40.8
71609614 40.8
73237105 40.8
74864596 40.7
76492087 40.7
78119578 40.7
79747069 40.7
81374560 40.7
83002051 40.7
