10 90.8
1627501 65.9
3254992 64.5
4882483 63.0
6509974 61.3
8137465 59.7
9764956 57.9
11392447 55.5
13019938 53.3
14647429 51.0
16274920 50.3
17902411 49.8
19529902 49.3
21157393 48.8
22784884 48.3
24412375 47.7
26039866 46.8
27667357 46.6
29294848 46.2
30922339 45.9
32549830 45.7
34177321 45.3
35804812 44.9
37432303 44.9
39059794 44.7
40687285 44.7
42314776 44.3
43942267 42.8
45569758 42.3
47197249 41.6
48824740 41.5
50452231 41.2
52079722 41.2
53707213 41.2
55334704 41.1
56962195 40.8
58589686 40.8
60217177 40.8
61844668 40.8
63472159 40.8
65099650 40.8
66727141 40.8
68354632 40.8
69982123 40.8
71609614 40.8
73237105 40.8
74864596 40.8
76492087 40.8
78119578 40.8
79747069 40.8
81374560 40.7
83002051 40.7
