10 91.1
1627501 66.0
3254992 64.3
4882483 62.9
6509974 61.0
8137465 59.5
9764956 56.5
11392447 54.0
13019938 52.1
14647429 50.4
16274920 49.6
17902411 49.1
19529902 48.7
21157393 48.1
22784884 47.5
24412375 47.2
26039866 47.1
27667357 47.1
29294848 47.0
30922339 46.9
32549830 46.8
34177321 46.6
35804812 46.3
37432303 45.7
39059794 45.6
40687285 45.3
42314776 45.0
43942267 44.4
45569758 44.4
47197249 43.8
48824740 42.7
50452231 41.2
52079722 41.2
53707213 41.2
55334704 41.2
56962195 41.1
58589686 40.8
60217177 40.8
61844668 40.8
63472159 40.8
65099650 40.8
66727141 40.8
68354632 40.8
69982123 40.8
71609614 40.8
73237105 40.8
74864596 40.8
76492087 40.8
78119578 40.8
79747069 40.7
81374560 40.7
83002051 40.7
